Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"697"	"ELK3"	"670.3"	"Literature ChIP-seq,137;ARCHS4 Coexpression,689;Enrichr Queries,300;GTEx Coexpression,1555"	"TCF7L2,EGR1,MBNL1,SFPQ,LPAR1,EGFR"
"gene_set_query"	"698"	"NHLH1"	"670.3"	"ARCHS4 Coexpression,877;Enrichr Queries,566;GTEx Coexpression,568"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"699"	"ETV5"	"671.0"	"ARCHS4 Coexpression,657;Enrichr Queries,305;GTEx Coexpression,1051"	"TCF7L2,EGR1,RPN2,LPAR1,UPP1"
"gene_set_query"	"700"	"THAP10"	"671.0"	"ARCHS4 Coexpression,792;Enrichr Queries,617;GTEx Coexpression,604"	"EGR1,MBNL1,KLF5,UPP1"
"gene_set_query"	"701"	"HIF1A"	"671.4"	"Literature ChIP-seq,104;ARCHS4 Coexpression,1312;Enrichr Queries,336;ReMap ChIP-seq,114;GTEx Coexpression,1491"	"TCF7L2,EGR1,MBNL1,P4HB,LIMD1,HIST1H3B,EGFR"
"gene_set_query"	"702"	"ZKSCAN7"	"671.5"	"ARCHS4 Coexpression,169;GTEx Coexpression,1174"	"EGR1,P4HB"
"gene_set_query"	"703"	"ETV1"	"671.5"	"ARCHS4 Coexpression,1531;Enrichr Queries,334;ReMap ChIP-seq,264;GTEx Coexpression,557"	"TCF7L2,EGR1,LPAR1,P4HB,EGFR"
"gene_set_query"	"704"	"ZNF608"	"671.7"	"ARCHS4 Coexpression,969;Enrichr Queries,535;GTEx Coexpression,511"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"705"	"ZNF91"	"671.7"	"ARCHS4 Coexpression,476;Enrichr Queries,541;GTEx Coexpression,998"	"TCF7L2,EGR1,MBNL1,P4HB"
"gene_set_query"	"706"	"ZNF26"	"672.0"	"ARCHS4 Coexpression,1275;Enrichr Queries,58;GTEx Coexpression,683"	"TCF7L2,EGR1,SFPQ,FUBP1,HNRNPD"
"gene_set_query"	"707"	"ZNF781"	"672.7"	"ARCHS4 Coexpression,507;Enrichr Queries,818;GTEx Coexpression,693"	"TCF7L2,EGR1,LPAR1,PLA2G5"
"gene_set_query"	"708"	"XPA"	"673.3"	"ARCHS4 Coexpression,658;Enrichr Queries,9;GTEx Coexpression,1353"	"TCF7L2,EGR1,MBNL1,SFPQ,LPAR1,P4HB,EGFR"
"gene_set_query"	"709"	"ALX4"	"674.0"	"ARCHS4 Coexpression,1260;Enrichr Queries,490;GTEx Coexpression,272"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"710"	"ONECUT2"	"674.3"	"ARCHS4 Coexpression,1068;Enrichr Queries,247;GTEx Coexpression,708"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"711"	"ARID3A"	"674.6"	"ARCHS4 Coexpression,1009;ENCODE ChIP-seq,82;Enrichr Queries,1340;ReMap ChIP-seq,28;GTEx Coexpression,914"	"EGR1,PPP2CB,TCF7L2,MBNL1,RPN2,RIF1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"712"	"GTF2I"	"675.0"	"ARCHS4 Coexpression,675"	"SFPQ"
"gene_set_query"	"713"	"NR0B1"	"675.0"	"Literature ChIP-seq,74;ARCHS4 Coexpression,908;Enrichr Queries,172;GTEx Coexpression,1546"	"EGR1,KLF5,RIF1,LPAR1,PCGF1,UPP1,NR2E3"
"gene_set_query"	"714"	"FOXF2"	"675.3"	"ARCHS4 Coexpression,974;Enrichr Queries,579;GTEx Coexpression,473"	"EGR1,ABCC1,KLF5,LPAR1"
"gene_set_query"	"715"	"ASCL3"	"676.0"	"ARCHS4 Coexpression,567;Enrichr Queries,1084;GTEx Coexpression,377"	"EGR1,KLF5,LPAR1,P4HB"
"gene_set_query"	"716"	"NFE2"	"676.0"	"ARCHS4 Coexpression,952;ENCODE ChIP-seq,66;Enrichr Queries,1214;ReMap ChIP-seq,270;GTEx Coexpression,878"	"EGR1,ANKHD1-EIF4EBP3,HNRNPD,UPP1,HIST1H3B,ANKHD1"
"gene_set_query"	"717"	"ZBTB41"	"677.0"	"ARCHS4 Coexpression,334;Enrichr Queries,833;GTEx Coexpression,864"	"EGR1,MBNL1,MAN1A2,NR2E3"
"gene_set_query"	"718"	"HMG20A"	"678.7"	"ARCHS4 Coexpression,797;Enrichr Queries,684;GTEx Coexpression,555"	"TCF7L2,EGR1,MBNL1,FUBP1"
"gene_set_query"	"719"	"OLIG3"	"679.7"	"ARCHS4 Coexpression,1044;Enrichr Queries,478;GTEx Coexpression,517"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"720"	"LHX1"	"680.0"	"ARCHS4 Coexpression,876;Enrichr Queries,484"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"721"	"ZBTB2"	"681.3"	"ARCHS4 Coexpression,381;Enrichr Queries,1125;GTEx Coexpression,538"	"EGR1,SFPQ,MBNL1"
"gene_set_query"	"722"	"TIGD7"	"682.3"	"ARCHS4 Coexpression,284;Enrichr Queries,919;GTEx Coexpression,844"	"EGR1,LPAR1,P4HB"
"gene_set_query"	"723"	"SP110"	"682.7"	"ARCHS4 Coexpression,467;Enrichr Queries,910;GTEx Coexpression,671"	"EGR1,IL10RA"
"gene_set_query"	"724"	"ZKSCAN2"	"682.7"	"ARCHS4 Coexpression,149;Enrichr Queries,438;GTEx Coexpression,1461"	"TCF7L2,EGR1,SFPQ,FUBP1,LPAR1,EGFR"
"gene_set_query"	"725"	"ZNF844"	"683.0"	"ARCHS4 Coexpression,463;GTEx Coexpression,903"	"P4HB"
"gene_set_query"	"726"	"LIN28A"	"684.5"	"ARCHS4 Coexpression,136;GTEx Coexpression,1233"	"SFPQ,HNRNPD"
"gene_set_query"	"727"	"KMT2B"	"685.0"	"ARCHS4 Coexpression,1356;ReMap ChIP-seq,14"	"CORT,HNRNPD,RANBP10,PCGF1,P4HB"
"gene_set_query"	"728"	"ZMAT1"	"685.0"	"ARCHS4 Coexpression,592;Enrichr Queries,1146;GTEx Coexpression,317"	"EGR1,FUBP1,LPAR1,P4HB"
"gene_set_query"	"729"	"ZNF546"	"685.3"	"ARCHS4 Coexpression,485;Enrichr Queries,430;GTEx Coexpression,1141"	"TCF7L2,EGR1,LPAR1,P4HB,EGFR"
"gene_set_query"	"730"	"ZFPM2"	"686.0"	"ARCHS4 Coexpression,1095;Enrichr Queries,205;GTEx Coexpression,758"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"731"	"ZNF460"	"686.0"	"ARCHS4 Coexpression,84;Enrichr Queries,732;GTEx Coexpression,1242"	"EGR1,MBNL1,SFPQ,RIF1,HIST1H3B"
"gene_set_query"	"732"	"PHF20"	"686.3"	"ARCHS4 Coexpression,288;Enrichr Queries,446;GTEx Coexpression,1325"	"TCF7L2,EGR1,MBNL1,FUBP1,P4HB"
"gene_set_query"	"733"	"NR5A1"	"687.0"	"ARCHS4 Coexpression,96;Enrichr Queries,536;GTEx Coexpression,1429"	"TCF7L2,EGR1,TF,P4HB,EGFR"
"gene_set_query"	"734"	"ZFP30"	"688.3"	"ARCHS4 Coexpression,572;Enrichr Queries,718;GTEx Coexpression,775"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"735"	"PLAGL1"	"688.7"	"ARCHS4 Coexpression,674;Enrichr Queries,262;GTEx Coexpression,1130"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"736"	"POU3F3"	"689.0"	"ARCHS4 Coexpression,1402;Enrichr Queries,473;GTEx Coexpression,192"	"PPP2CB,TCF7L2,EGR1,LPAR1"
"gene_set_query"	"737"	"HOXA10"	"689.3"	"ARCHS4 Coexpression,1421;Enrichr Queries,338;GTEx Coexpression,309"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"738"	"TWIST1"	"689.5"	"ARCHS4 Coexpression,346;Enrichr Queries,665;ReMap ChIP-seq,172;GTEx Coexpression,1575"	"EGR1,LPAR1,PCGF1,P4HB,EGFR"
"gene_set_query"	"739"	"TBX2"	"690.3"	"ARCHS4 Coexpression,1056;Enrichr Queries,711;GTEx Coexpression,304"	"EGR1,LPAR1,LIMD1,EGFR"
"gene_set_query"	"740"	"ZNF3"	"690.7"	"ARCHS4 Coexpression,1170;Enrichr Queries,660;GTEx Coexpression,242"	"TCF7L2,EGR1,LPAR1,ANKHD1"
"gene_set_query"	"741"	"HOXD4"	"691.3"	"ARCHS4 Coexpression,1355;Enrichr Queries,504;GTEx Coexpression,215"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"742"	"SP7"	"692.0"	"ARCHS4 Coexpression,331;Enrichr Queries,587;GTEx Coexpression,1158"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"743"	"GSX1"	"693.0"	"ARCHS4 Coexpression,436;Enrichr Queries,456;GTEx Coexpression,1187"	"EGR1,TCF7L2,LPAR1,EGFR"
"gene_set_query"	"744"	"ZNF25"	"695.0"	"ARCHS4 Coexpression,1042;Enrichr Queries,229;GTEx Coexpression,814"	"EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"745"	"ZNF273"	"697.7"	"ARCHS4 Coexpression,509;Enrichr Queries,1213;GTEx Coexpression,371"	"TCF7L2,EGR1,KLF5,P4HB"
"gene_set_query"	"746"	"HELT"	"698.0"	"ARCHS4 Coexpression,690;Enrichr Queries,892;GTEx Coexpression,512"	"LPAR1,EGFR,ANKHD1"
"gene_set_query"	"747"	"ZNF235"	"699.3"	"ARCHS4 Coexpression,247;Enrichr Queries,1160;GTEx Coexpression,691"	"EGR1,LPAR1,P4HB"
"gene_set_query"	"748"	"VAX1"	"702.3"	"ARCHS4 Coexpression,1034;Enrichr Queries,904;GTEx Coexpression,169"	"CORT,TCF7L2,LPAR1"
"gene_set_query"	"749"	"TBX10"	"702.3"	"ARCHS4 Coexpression,694;Enrichr Queries,245;GTEx Coexpression,1168"	"TCF7L2,EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"750"	"VSX1"	"702.7"	"ARCHS4 Coexpression,1067;Enrichr Queries,485;GTEx Coexpression,556"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"751"	"ZNF268"	"703.7"	"ARCHS4 Coexpression,493;Enrichr Queries,45;GTEx Coexpression,1573"	"TCF7L2,EGR1,MBNL1,MAN1A2,LPAR1,P4HB"
"gene_set_query"	"752"	"HOXB13"	"704.0"	"ARCHS4 Coexpression,834;Enrichr Queries,158;ReMap ChIP-seq,244;GTEx Coexpression,1580"	"EGR1,MBNL1,KLF5,LPAR1,UPP1"
"gene_set_query"	"753"	"ZBTB20"	"704.3"	"ARCHS4 Coexpression,500;Enrichr Queries,60;GTEx Coexpression,1553"	"TCF7L2,EGR1,MBNL1,LPAR1,P4HB,EGFR"
"gene_set_query"	"754"	"HOXB2"	"704.7"	"ARCHS4 Coexpression,1057;Enrichr Queries,596;GTEx Coexpression,461"	"TCF7L2,EGR1,ABCC1,LPAR1"
"gene_set_query"	"755"	"HLX"	"704.7"	"ARCHS4 Coexpression,761;Enrichr Queries,671;GTEx Coexpression,682"	"EGR1,IL10RA,LPAR1,UPP1"
"gene_set_query"	"756"	"ATF1"	"704.8"	"ARCHS4 Coexpression,1452;ENCODE ChIP-seq,62;Enrichr Queries,872;ReMap ChIP-seq,192;GTEx Coexpression,946"	"TCF7L2,EGR1,MBNL1,RIF1,IL10RA,RANBP10,P4HB,COQ9,HIST1H3B"
"gene_set_query"	"757"	"ZNF141"	"705.7"	"ARCHS4 Coexpression,259;Enrichr Queries,1365;GTEx Coexpression,493"	"EGR1,FUBP1,P4HB"
"gene_set_query"	"758"	"STAT5B"	"706.0"	"ARCHS4 Coexpression,1440;Enrichr Queries,419;ReMap ChIP-seq,74;GTEx Coexpression,891"	"TCF7L2,EGR1,MBNL1,IL10RA,PCGF1,P4HB,EGFR"
"gene_set_query"	"759"	"RLF"	"706.7"	"ARCHS4 Coexpression,7;Enrichr Queries,1227;GTEx Coexpression,886"	"EGR1,SFPQ,RIF1,FUBP1"
"gene_set_query"	"760"	"ZBTB7A"	"706.8"	"ARCHS4 Coexpression,1501;ENCODE ChIP-seq,75;Enrichr Queries,741;ReMap ChIP-seq,254;GTEx Coexpression,963"	"TCF7L2,EGR1,PPP2CB,MBNL1,HNRNPD,PCGF1,P4HB,EGFR"
"gene_set_query"	"761"	"ZNF431"	"707.7"	"ARCHS4 Coexpression,454;Enrichr Queries,1175;GTEx Coexpression,494"	"EGR1,MBNL1,KLF5,P4HB"
"gene_set_query"	"762"	"ZNF408"	"708.3"	"ARCHS4 Coexpression,1020;Enrichr Queries,757;GTEx Coexpression,348"	"TCF7L2,EGR1,PCGF1,UPP1"
"gene_set_query"	"763"	"MTERF1"	"708.5"	"ARCHS4 Coexpression,250;GTEx Coexpression,1167"	"P4HB"
"gene_set_query"	"764"	"ZNF418"	"708.7"	"ARCHS4 Coexpression,262;Enrichr Queries,520;GTEx Coexpression,1344"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"765"	"ZFP14"	"708.7"	"ARCHS4 Coexpression,508;Enrichr Queries,722;GTEx Coexpression,896"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"766"	"CXXC4"	"710.0"	"ARCHS4 Coexpression,781;ReMap ChIP-seq,97;GTEx Coexpression,1252"	"PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"767"	"ANHX"	"710.5"	"ARCHS4 Coexpression,862;GTEx Coexpression,559"	""
"gene_set_query"	"768"	"ZNF205"	"710.7"	"ARCHS4 Coexpression,679;Enrichr Queries,1066;GTEx Coexpression,387"	"EGR1,IL10RA,UPP1,P4HB"
"gene_set_query"	"769"	"ZNF613"	"710.7"	"ARCHS4 Coexpression,305;Enrichr Queries,1194;GTEx Coexpression,633"	"EGR1,LPAR1,P4HB"
"gene_set_query"	"770"	"ZNF138"	"711.3"	"ARCHS4 Coexpression,332;Enrichr Queries,1012;GTEx Coexpression,790"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"771"	"TBX20"	"712.7"	"ARCHS4 Coexpression,1620;Enrichr Queries,29;GTEx Coexpression,489"	"TCF7L2,EGR1,KLF5,LPAR1,PLA2G5,EGFR"
"gene_set_query"	"772"	"RFX5"	"713.6"	"ARCHS4 Coexpression,1091;ENCODE ChIP-seq,48;Enrichr Queries,1211;ReMap ChIP-seq,267;GTEx Coexpression,951"	"TCF7L2,EGR1,KLF5,IL10RA,RANBP10,PCGF1,HIST1H3B"
"gene_set_query"	"773"	"OVOL3"	"714.0"	"ARCHS4 Coexpression,420;GTEx Coexpression,1008"	"TCF7L2"
"gene_set_query"	"774"	"ELF5"	"715.8"	"Literature ChIP-seq,113;ARCHS4 Coexpression,1553;Enrichr Queries,590;ReMap ChIP-seq,289;GTEx Coexpression,1034"	"EGR1,SFPQ,KLF5,EGFR"
"gene_set_query"	"775"	"ZNF350"	"717.7"	"ARCHS4 Coexpression,787;Enrichr Queries,508;GTEx Coexpression,858"	"TCF7L2,EGR1,KLF5,P4HB"
"gene_set_query"	"776"	"ZNF625"	"717.7"	"ARCHS4 Coexpression,400;Enrichr Queries,630;GTEx Coexpression,1123"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"777"	"GZF1"	"718.3"	"ARCHS4 Coexpression,682;Enrichr Queries,1205;GTEx Coexpression,268"	"TCF7L2,EGR1,SFPQ,EGFR"
"gene_set_query"	"778"	"ZNF253"	"719.0"	"ARCHS4 Coexpression,316;Enrichr Queries,780;GTEx Coexpression,1061"	"TCF7L2,EGR1,MBNL1,P4HB"
"gene_set_query"	"779"	"ZSCAN29"	"719.7"	"ARCHS4 Coexpression,19;Enrichr Queries,1225;GTEx Coexpression,915"	"EGR1,MBNL1,SFPQ,RIF1,FUBP1"
"gene_set_query"	"780"	"TSHZ3"	"720.7"	"ARCHS4 Coexpression,502;Enrichr Queries,171;GTEx Coexpression,1489"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"781"	"ZNF765"	"722.0"	"ARCHS4 Coexpression,387;Enrichr Queries,835;GTEx Coexpression,944"	"TCF7L2,EGR1,MBNL1,P4HB"
"gene_set_query"	"782"	"PLAG1"	"722.3"	"ARCHS4 Coexpression,1445;Enrichr Queries,207;GTEx Coexpression,515"	"TCF7L2,EGR1,KLF5,FUBP1,LPAR1"
"gene_set_query"	"783"	"ZNF229"	"724.0"	"ARCHS4 Coexpression,268;Enrichr Queries,1180"	"EGR1,IL10RA,LPAR1"
"gene_set_query"	"784"	"ZNF419"	"725.0"	"ARCHS4 Coexpression,432;Enrichr Queries,568;GTEx Coexpression,1175"	"TCF7L2,EGR1,UPP1,P4HB"
"gene_set_query"	"785"	"JRK"	"728.0"	"ARCHS4 Coexpression,152;GTEx Coexpression,1304"	"SFPQ,LIMD1"
"gene_set_query"	"786"	"EPAS1"	"729.5"	"ARCHS4 Coexpression,1401;Enrichr Queries,589;ReMap ChIP-seq,193;GTEx Coexpression,735"	"TCF7L2,EGR1,UPP1,LIMD1,EGFR"
"gene_set_query"	"787"	"E4F1"	"729.8"	"Literature ChIP-seq,163;ARCHS4 Coexpression,1212;Enrichr Queries,1391;GTEx Coexpression,153"	"EGR1,RANBP10"
"gene_set_query"	"788"	"TFEB"	"729.8"	"Literature ChIP-seq,56;ARCHS4 Coexpression,1174;Enrichr Queries,766;GTEx Coexpression,923"	"TCF7L2,EGR1,FUBP1,LPAR1,HNRNPD,ANKHD1"
"gene_set_query"	"789"	"BHLHE22"	"731.7"	"ARCHS4 Coexpression,1442;ReMap ChIP-seq,80;GTEx Coexpression,673"	"IL10RA,P4HB,LIMD1"
"gene_set_query"	"790"	"SHOX2"	"732.3"	"ARCHS4 Coexpression,560;Enrichr Queries,162;GTEx Coexpression,1475"	"TCF7L2,EGR1,LPAR1,P4HB,EGFR"
"gene_set_query"	"791"	"PPARG"	"732.4"	"Literature ChIP-seq,50;ARCHS4 Coexpression,1567;Enrichr Queries,352;ReMap ChIP-seq,108;GTEx Coexpression,1585"	"TCF7L2,EGR1,KLF5,LPAR1,PCGF1,COQ9,P4HB,HIST1H3B,EGFR"
"gene_set_query"	"792"	"ZNF10"	"733.0"	"ARCHS4 Coexpression,92;Enrichr Queries,601;GTEx Coexpression,1506"	"TCF7L2,EGR1,KLF5,P4HB"
"gene_set_query"	"793"	"FAM200B"	"733.0"	"ARCHS4 Coexpression,164;GTEx Coexpression,1302"	"ABCC1,P4HB"
"gene_set_query"	"794"	"ZNF566"	"733.7"	"ARCHS4 Coexpression,517;Enrichr Queries,1076;GTEx Coexpression,608"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"795"	"FOXO4"	"734.3"	"ARCHS4 Coexpression,1409;Enrichr Queries,615;GTEx Coexpression,179"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"796"	"TOPORS"	"734.5"	"ARCHS4 Coexpression,70;GTEx Coexpression,1399"	"RIF1,P4HB"
"gene_set_query"	"797"	"LBX2"	"735.0"	"ARCHS4 Coexpression,182;Enrichr Queries,1114;GTEx Coexpression,909"	"EGR1,TF,LPAR1,UPP1"
"gene_set_query"	"798"	"HOXC9"	"735.0"	"Literature ChIP-seq,136;ARCHS4 Coexpression,893;Enrichr Queries,999;GTEx Coexpression,912"	"EGR1,TCF7L2,LPAR1,RANBP10"
"gene_set_query"	"799"	"MIXL1"	"735.3"	"ARCHS4 Coexpression,1183;Enrichr Queries,195;GTEx Coexpression,828"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"800"	"ZNF816"	"737.5"	"ARCHS4 Coexpression,246;GTEx Coexpression,1229"	"P4HB"
"gene_set_query"	"801"	"ZNF284"	"738.7"	"ARCHS4 Coexpression,289;Enrichr Queries,1077;GTEx Coexpression,850"	"EGR1,LPAR1,P4HB"
"gene_set_query"	"802"	"KLF2"	"739.5"	"Literature ChIP-seq,157;ARCHS4 Coexpression,522;Enrichr Queries,1122;GTEx Coexpression,1157"	"EGR1,IL10RA,UPP1"
"gene_set_query"	"803"	"ZNF521"	"739.7"	"ARCHS4 Coexpression,1001;Enrichr Queries,515;GTEx Coexpression,703"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"804"	"ZNF511"	"741.0"	"ARCHS4 Coexpression,1173;Enrichr Queries,931;GTEx Coexpression,119"	"EGR1,HNRNPD,PCGF1,COQ9"
"gene_set_query"	"805"	"LIN28B"	"741.0"	"ARCHS4 Coexpression,140;Enrichr Queries,1011;GTEx Coexpression,1072"	"EGR1,FUBP1,LPAR1,HNRNPD"
"gene_set_query"	"806"	"NR1H2"	"741.8"	"ARCHS4 Coexpression,1244;Enrichr Queries,1372;ReMap ChIP-seq,18;GTEx Coexpression,333"	"TCF7L2,EGR1,MBNL1,KLF5,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"807"	"LHX2"	"742.0"	"ARCHS4 Coexpression,1380;Enrichr Queries,201;ReMap ChIP-seq,6;GTEx Coexpression,1381"	"TCF7L2,EGR1,SFPQ,KLF5,FUBP1,LPAR1,P4HB,HIST1H3B,EGFR"
"gene_set_query"	"808"	"ZNF177"	"742.3"	"ARCHS4 Coexpression,551;Enrichr Queries,532;GTEx Coexpression,1144"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"809"	"ZFPM1"	"743.3"	"ARCHS4 Coexpression,1352;Enrichr Queries,412;GTEx Coexpression,466"	"TCF7L2,EGR1,LPAR1,P4HB,EGFR"
"gene_set_query"	"810"	"ZNF669"	"743.7"	"ARCHS4 Coexpression,347;Enrichr Queries,1304;GTEx Coexpression,580"	"EGR1,P4HB"
"gene_set_query"	"811"	"POU4F3"	"743.7"	"ARCHS4 Coexpression,1123;Enrichr Queries,888;GTEx Coexpression,220"	"EGR1,MBNL1,LPAR1"
"gene_set_query"	"812"	"ZSCAN23"	"744.0"	"ARCHS4 Coexpression,336;Enrichr Queries,765;GTEx Coexpression,1131"	"TCF7L2,EGR1,FUBP1,LPAR1"
"gene_set_query"	"813"	"ZNF624"	"745.0"	"ARCHS4 Coexpression,329;Enrichr Queries,517;GTEx Coexpression,1389"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"814"	"CHCHD3"	"745.5"	"ARCHS4 Coexpression,1076;GTEx Coexpression,415"	"COQ9"
"gene_set_query"	"815"	"PRDM16"	"745.8"	"Literature ChIP-seq,155;ARCHS4 Coexpression,1169;Enrichr Queries,211;GTEx Coexpression,1448"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"816"	"GLI2"	"746.0"	"ARCHS4 Coexpression,631;Enrichr Queries,175;GTEx Coexpression,1432"	"TCF7L2,EGR1,LPAR1,HNRNPD,EGFR"
"gene_set_query"	"817"	"PKNOX1"	"747.3"	"ARCHS4 Coexpression,813;Enrichr Queries,1135;ReMap ChIP-seq,37;GTEx Coexpression,1004"	"TCF7L2,EGR1,MBNL1,IL10RA,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"818"	"ZNF584"	"748.3"	"ARCHS4 Coexpression,985;Enrichr Queries,1218;ReMap ChIP-seq,176;GTEx Coexpression,614"	"EGR1,RANBP10,P4HB,UPP1"
"gene_set_query"	"819"	"ZNF250"	"748.3"	"ARCHS4 Coexpression,537;Enrichr Queries,306;GTEx Coexpression,1402"	"TCF7L2,EGR1,LPAR1,UPP1,P4HB"
"gene_set_query"	"820"	"PIN1"	"749.0"	"ARCHS4 Coexpression,887;GTEx Coexpression,611"	""
"gene_set_query"	"821"	"SIX3"	"749.0"	"ARCHS4 Coexpression,1499;Enrichr Queries,498;GTEx Coexpression,250"	"CORT,TCF7L2,EGR1,LPAR1"
"gene_set_query"	"822"	"ZNF732"	"749.5"	"ARCHS4 Coexpression,785;GTEx Coexpression,714"	"RIF1"
"gene_set_query"	"823"	"NHLH2"	"749.7"	"ARCHS4 Coexpression,1058;Enrichr Queries,545;GTEx Coexpression,646"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"824"	"TEAD1"	"750.3"	"ARCHS4 Coexpression,1599;Enrichr Queries,68;ReMap ChIP-seq,7;GTEx Coexpression,1327"	"TCF7L2,EGR1,MBNL1,KLF5,FUBP1,LPAR1,UPP1,HIST1H3B,EGFR"
"gene_set_query"	"825"	"TBX18"	"750.7"	"ARCHS4 Coexpression,1546;Enrichr Queries,522;GTEx Coexpression,184"	"EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"826"	"SHOX"	"751.3"	"ARCHS4 Coexpression,1372;Enrichr Queries,576;GTEx Coexpression,306"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"827"	"PBX2"	"752.3"	"ARCHS4 Coexpression,992;Enrichr Queries,788;ReMap ChIP-seq,144;GTEx Coexpression,1085"	"TCF7L2,EGR1,HNRNPD,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"828"	"ZFAT"	"752.7"	"ARCHS4 Coexpression,664;Enrichr Queries,413;GTEx Coexpression,1181"	"TCF7L2,EGR1,MBNL1,LPAR1,LIMD1"
"gene_set_query"	"829"	"ZNF234"	"752.7"	"ARCHS4 Coexpression,98;Enrichr Queries,1148;GTEx Coexpression,1012"	"EGR1,RIF1,LPAR1,P4HB"
"gene_set_query"	"830"	"E2F6"	"752.8"	"ARCHS4 Coexpression,1383;ENCODE ChIP-seq,90;Enrichr Queries,645;ReMap ChIP-seq,161;GTEx Coexpression,1485"	"TCF7L2,EGR1,MBNL1,KLF5,RIF1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"831"	"CHAMP1"	"753.5"	"ARCHS4 Coexpression,213;GTEx Coexpression,1294"	"SFPQ,HNRNPD"
"gene_set_query"	"832"	"SIX2"	"754.3"	"ARCHS4 Coexpression,1300;Enrichr Queries,270;ReMap ChIP-seq,261;GTEx Coexpression,1186"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"833"	"HOXB5"	"754.7"	"ARCHS4 Coexpression,468;Enrichr Queries,1013;GTEx Coexpression,783"	"EGR1,LPAR1"
"gene_set_query"	"834"	"MBD6"	"755.0"	"ARCHS4 Coexpression,1334;GTEx Coexpression,176"	"ANKHD1"
"gene_set_query"	"835"	"ZNF180"	"755.0"	"ARCHS4 Coexpression,245;Enrichr Queries,1045;GTEx Coexpression,975"	"EGR1,LPAR1,P4HB"
"gene_set_query"	"836"	"MNT"	"755.5"	"ARCHS4 Coexpression,1106;Enrichr Queries,1178;ReMap ChIP-seq,175;GTEx Coexpression,563"	"TCF7L2,EGR1,P4HB,HIST1H3B"
"gene_set_query"	"837"	"ZNF98"	"755.7"	"ARCHS4 Coexpression,1417;Enrichr Queries,390;GTEx Coexpression,460"	"TCF7L2,EGR1,MAN1A2,LPAR1,EGFR"
"gene_set_query"	"838"	"ZNF648"	"757.0"	"ARCHS4 Coexpression,1290;Enrichr Queries,421;GTEx Coexpression,560"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"839"	"E2F8"	"757.7"	"ARCHS4 Coexpression,181;Enrichr Queries,1349;GTEx Coexpression,743"	"EGR1,HNRNPD,HIST1H3B"
"gene_set_query"	"840"	"ZNF84"	"757.7"	"ARCHS4 Coexpression,481;Enrichr Queries,519;GTEx Coexpression,1273"	"TCF7L2,EGR1,MBNL1,P4HB"
"gene_set_query"	"841"	"EGR1"	"759.2"	"Literature ChIP-seq,55;ARCHS4 Coexpression,1407;ENCODE ChIP-seq,52;Enrichr Queries,1404;ReMap ChIP-seq,92;GTEx Coexpression,1545"	"EGR1,RIF1,HNRNPD,P4HB,HIST1H3B"
