Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"407"	"GTF2IRD1"	"0.09705"	"ARCHS4 Coexpression,0.09705"	"MBNL1,IL10RA"
"gene_set_query"	"408"	"CC2D1A"	"0.09708"	"GTEx Coexpression,0.09708"	"KLF5"
"gene_set_query"	"409"	"FOXA1"	"0.09756"	"Literature ChIP-seq,0.09756"	"TCF7L2,CORT,TF,MAN1A2,FUBP1,UPP1,LIMD1,EGFR"
"gene_set_query"	"410"	"ZFP91"	"0.09758"	"Enrichr Queries,0.09758"	"TCF7L2,EGR1,MBNL1,FUBP1,P4HB"
"gene_set_query"	"411"	"USF2"	"0.09764"	"ReMap ChIP-seq,0.09764"	"EGR1,ANKHD1-EIF4EBP3,UPP1,P4HB,ANKHD1"
"gene_set_query"	"412"	"ELF1"	"0.09767"	"ARCHS4 Coexpression,0.09767"	"MBNL1,IL10RA"
"gene_set_query"	"413"	"FOXC2"	"0.0977"	"GTEx Coexpression,0.0977"	"MBNL1"
"gene_set_query"	"414"	"VEZF1"	"0.09829"	"Enrichr Queries,0.09829"	"TCF7L2,EGR1,MBNL1,SFPQ,P4HB"
"gene_set_query"	"415"	"HOXC5"	"0.09832"	"GTEx Coexpression,0.09832"	"MBNL1"
"gene_set_query"	"416"	"ANKZF1"	"0.09894"	"GTEx Coexpression,0.09894"	"ANKHD1"
"gene_set_query"	"417"	"ZNF317"	"0.09951"	"ARCHS4 Coexpression,0.09951"	"MBNL1,SFPQ"
"gene_set_query"	"418"	"FOXK2"	"0.09972"	"Enrichr Queries,0.09972"	"EGR1,MBNL1,SFPQ,HNRNPD,P4HB"
"gene_set_query"	"419"	"GLMP"	"0.1001"	"ARCHS4 Coexpression,0.1001"	"RPN2,P4HB"
"gene_set_query"	"420"	"ZNF33A"	"0.1002"	"GTEx Coexpression,0.1002"	"ANKHD1"
"gene_set_query"	"421"	"FAM200B"	"0.1007"	"ARCHS4 Coexpression,0.1007"	"ABCC1,P4HB"
"gene_set_query"	"422"	"GBX2"	"0.1008"	"GTEx Coexpression,0.1008"	"CORT"
"gene_set_query"	"423"	"CLOCK"	"0.1011"	"Enrichr Queries,0.1011"	"TCF7L2,EGR1,MBNL1,MAN1A2,EGFR"
"gene_set_query"	"424"	"HBP1"	"0.1014"	"ARCHS4 Coexpression,0.1014"	"HNRNPD,UPP1"
"gene_set_query"	"425"	"SOX8"	"0.1014"	"GTEx Coexpression,0.1014"	"LPAR1"
"gene_set_query"	"426"	"FOSL1"	"0.1017"	"ENCODE ChIP-seq,0.1017"	"RPN2,ANKHD1-EIF4EBP3,PCGF1,UPP1,ANKHD1"
"gene_set_query"	"427"	"PCGF2"	"0.102"	"ARCHS4 Coexpression,0.102"	"MBNL1,HNRNPD"
"gene_set_query"	"428"	"PRRX1"	"0.1021"	"GTEx Coexpression,0.1021"	"MBNL1"
"gene_set_query"	"429"	"ZNF341"	"0.1026"	"Enrichr Queries,0.1026"	"TCF7L2,EGR1,LPAR1,UPP1,EGFR"
"gene_set_query"	"430"	"STAT2"	"0.1027"	"GTEx Coexpression,0.1027"	"FUBP1"
"gene_set_query"	"431"	"CREB3"	"0.1032"	"ARCHS4 Coexpression,0.1032"	"SFPQ,UPP1"
"gene_set_query"	"432"	"SOX1"	"0.1033"	"Enrichr Queries,0.1033"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"433"	"SETDB2"	"0.1033"	"GTEx Coexpression,0.1033"	"ANKHD1"
"gene_set_query"	"434"	"ZKSCAN7"	"0.1038"	"ARCHS4 Coexpression,0.1038"	"EGR1,P4HB"
"gene_set_query"	"435"	"NFE2L1"	"0.1044"	"ReMap ChIP-seq,0.1044"	"CORT,MBNL1,HNRNPD,UPP1"
"gene_set_query"	"436"	"XBP1"	"0.1044"	"ARCHS4 Coexpression,0.1044"	"RPN2,P4HB"
"gene_set_query"	"437"	"BNC2"	"0.1047"	"Enrichr Queries,0.1047"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"438"	"KDM2B"	"0.105"	"ARCHS4 Coexpression,0.105"	"SFPQ,HNRNPD"
"gene_set_query"	"439"	"VAX1"	"0.1052"	"GTEx Coexpression,0.1052"	"CORT"
"gene_set_query"	"440"	"EN1"	"0.1054"	"Enrichr Queries,0.1054"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"441"	"HOXA13"	"0.1057"	"ARCHS4 Coexpression,0.1057"	"KLF5,HIST1H3B"
"gene_set_query"	"442"	"ZNF488"	"0.1061"	"Enrichr Queries,0.1061"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"443"	"DOT1L"	"0.1063"	"ARCHS4 Coexpression,0.1063"	"ABCC1,SFPQ"
"gene_set_query"	"444"	"RBSN"	"0.1064"	"GTEx Coexpression,0.1064"	"PPP2CB"
"gene_set_query"	"445"	"ZNF667"	"0.1068"	"Enrichr Queries,0.1068"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"446"	"ZNF322"	"0.107"	"GTEx Coexpression,0.107"	"MBNL1"
"gene_set_query"	"447"	"PATZ1"	"0.1075"	"ARCHS4 Coexpression,0.1075"	"SFPQ,HNRNPD"
"gene_set_query"	"448"	"MNX1"	"0.1075"	"Enrichr Queries,0.1075"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"449"	"ERG"	"0.1077"	"GTEx Coexpression,0.1077"	"MBNL1"
"gene_set_query"	"450"	"HMGN3"	"0.1083"	"GTEx Coexpression,0.1083"	"COQ9"
"gene_set_query"	"451"	"ZNF665"	"0.1089"	"GTEx Coexpression,0.1089"	"FUBP1"
"gene_set_query"	"452"	"ZBTB40"	"0.1093"	"ARCHS4 Coexpression,0.1093"	"MBNL1,SFPQ"
"gene_set_query"	"453"	"MBD6"	"0.1095"	"GTEx Coexpression,0.1095"	"ANKHD1"
"gene_set_query"	"454"	"ASCL1"	"0.1097"	"Enrichr Queries,0.1097"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"455"	"RELA"	"0.1098"	"Literature ChIP-seq,0.1098"	"TCF7L2,EGR1,TF,KLF5,UPP1,EGFR"
"gene_set_query"	"456"	"KLF1"	"0.11"	"ARCHS4 Coexpression,0.11"	"RANBP10,HIST1H3B"
"gene_set_query"	"457"	"THAP5"	"0.1104"	"Enrichr Queries,0.1104"	"TCF7L2,EGR1,MBNL1,MAN1A2"
"gene_set_query"	"458"	"ZNF575"	"0.1108"	"GTEx Coexpression,0.1108"	"ANKHD1"
"gene_set_query"	"459"	"ZNF318"	"0.1111"	"ReMap ChIP-seq,0.1111"	"MBNL1,MAN1A2,LIMD1,HIST1H3B"
"gene_set_query"	"460"	"E2F8"	"0.1112"	"ARCHS4 Coexpression,0.1112"	"HNRNPD,HIST1H3B"
"gene_set_query"	"461"	"FOXO4"	"0.1114"	"GTEx Coexpression,0.1114"	"LPAR1"
"gene_set_query"	"462"	"LBX2"	"0.1118"	"ARCHS4 Coexpression,0.1118"	"TF,UPP1"
"gene_set_query"	"463"	"HOXB13"	"0.1125"	"Enrichr Queries,0.1125"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"464"	"ZNF672"	"0.1126"	"GTEx Coexpression,0.1126"	"COQ9"
"gene_set_query"	"465"	"GLIS1"	"0.1132"	"Enrichr Queries,0.1132"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"466"	"SOX10"	"0.1133"	"GTEx Coexpression,0.1133"	"LPAR1"
"gene_set_query"	"467"	"AKAP8"	"0.1136"	"ARCHS4 Coexpression,0.1136"	"SFPQ,HNRNPD"
"gene_set_query"	"468"	"ZBTB8A"	"0.1139"	"GTEx Coexpression,0.1139"	"MBNL1"
"gene_set_query"	"469"	"GLI3"	"0.114"	"Enrichr Queries,0.114"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"470"	"SOX6"	"0.1145"	"ReMap ChIP-seq,0.1145"	"EGR1,MBNL1,P4HB,HIST1H3B"
"gene_set_query"	"471"	"TBX18"	"0.1145"	"GTEx Coexpression,0.1145"	"MBNL1"
"gene_set_query"	"472"	"DLX4"	"0.1147"	"Enrichr Queries,0.1147"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"473"	"ZNF398"	"0.1149"	"ARCHS4 Coexpression,0.1149"	"SFPQ,HNRNPD"
"gene_set_query"	"474"	"CENPT"	"0.1151"	"GTEx Coexpression,0.1151"	"SFPQ"
"gene_set_query"	"475"	"SHOX2"	"0.1154"	"Enrichr Queries,0.1154"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"476"	"E2F2"	"0.1155"	"ARCHS4 Coexpression,0.1155"	"RANBP10,HIST1H3B"
"gene_set_query"	"477"	"MSC"	"0.1161"	"ARCHS4 Coexpression,0.1161"	"IL10RA,UPP1"
"gene_set_query"	"478"	"DLX6"	"0.1161"	"Enrichr Queries,0.1161"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"479"	"FOXJ3"	"0.1167"	"ARCHS4 Coexpression,0.1167"	"SFPQ,ANKHD1-EIF4EBP3"
"gene_set_query"	"480"	"CDX2"	"0.1168"	"Enrichr Queries,0.1168"	"TCF7L2,EGR1,KLF5,EGFR"
"gene_set_query"	"481"	"ZNF208"	"0.117"	"GTEx Coexpression,0.117"	"PLA2G5"
"gene_set_query"	"482"	"FOXE3"	"0.1173"	"ARCHS4 Coexpression,0.1173"	"SFPQ,HNRNPD"
"gene_set_query"	"483"	"GCM1"	"0.1175"	"Enrichr Queries,0.1175"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"484"	"ZNF780B"	"0.1176"	"GTEx Coexpression,0.1176"	"FUBP1"
"gene_set_query"	"485"	"PAX6"	"0.1178"	"ReMap ChIP-seq,0.1178"	"CORT,SFPQ,KLF5,HIST1H3B"
"gene_set_query"	"486"	"TBXT"	"0.1179"	"ARCHS4 Coexpression,0.1179"	"GALNT14,P4HB"
"gene_set_query"	"487"	"HOXB8"	"0.1182"	"GTEx Coexpression,0.1182"	"TF"
"gene_set_query"	"488"	"MEF2C"	"0.1182"	"Enrichr Queries,0.1182"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"489"	"HOXB3"	"0.1186"	"ARCHS4 Coexpression,0.1186"	"ABCC1,SFPQ"
"gene_set_query"	"490"	"ESRRG"	"0.1189"	"GTEx Coexpression,0.1189"	"COQ9"
"gene_set_query"	"491"	"RARB"	"0.1189"	"Enrichr Queries,0.1189"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"492"	"ZNF671"	"0.1192"	"ARCHS4 Coexpression,0.1192"	"PCGF1,P4HB"
"gene_set_query"	"493"	"POU3F3"	"0.1195"	"GTEx Coexpression,0.1195"	"PPP2CB"
"gene_set_query"	"494"	"NR2E1"	"0.1197"	"Enrichr Queries,0.1197"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"495"	"IRF4"	"0.1198"	"ARCHS4 Coexpression,0.1198"	"MBNL1,SFPQ"
"gene_set_query"	"496"	"ZNF442"	"0.1201"	"GTEx Coexpression,0.1201"	"MBNL1"
"gene_set_query"	"497"	"ZNF423"	"0.1204"	"Enrichr Queries,0.1204"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"498"	"PLSCR1"	"0.121"	"ARCHS4 Coexpression,0.121"	"IL10RA,UPP1"
"gene_set_query"	"499"	"PAX2"	"0.1211"	"Enrichr Queries,0.1211"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"500"	"ZNF197"	"0.1212"	"ReMap ChIP-seq,0.1212"	"RIF1,IL10RA,RANBP10,P4HB"
"gene_set_query"	"501"	"REXO4"	"0.1213"	"GTEx Coexpression,0.1213"	"PCGF1"
"gene_set_query"	"502"	"TSHZ3"	"0.1218"	"Enrichr Queries,0.1218"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"503"	"NANOG"	"0.122"	"Literature ChIP-seq,0.122"	"PPP2CB,CORT,KLF5,RPN2,RIF1,HNRNPD,PLA2G5,UPP1"
"gene_set_query"	"504"	"KLF6"	"0.1222"	"ARCHS4 Coexpression,0.1222"	"MBNL1,IL10RA"
"gene_set_query"	"505"	"NR0B1"	"0.1225"	"Enrichr Queries,0.1225"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"506"	"ZNF335"	"0.1226"	"GTEx Coexpression,0.1226"	"ANKHD1"
"gene_set_query"	"507"	"AHRR"	"0.1229"	"ARCHS4 Coexpression,0.1229"	"ABCC1,P4HB"
"gene_set_query"	"508"	"PRDM5"	"0.1232"	"Enrichr Queries,0.1232"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"509"	"NFKB2"	"0.1235"	"ARCHS4 Coexpression,0.1235"	"ABCC1,IL10RA"
"gene_set_query"	"510"	"HDX"	"0.1238"	"GTEx Coexpression,0.1238"	"MBNL1"
"gene_set_query"	"511"	"ZNF420"	"0.1239"	"Enrichr Queries,0.1239"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"512"	"MTERF4"	"0.1241"	"ARCHS4 Coexpression,0.1241"	"MBNL1,P4HB"
"gene_set_query"	"513"	"RFX6"	"0.1245"	"GTEx Coexpression,0.1245"	"P4HB"
"gene_set_query"	"514"	"PKNOX1"	"0.1246"	"ReMap ChIP-seq,0.1246"	"MBNL1,IL10RA,PCGF1,HIST1H3B"
"gene_set_query"	"515"	"GLI2"	"0.1246"	"Enrichr Queries,0.1246"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"516"	"KMT2A"	"0.1247"	"ARCHS4 Coexpression,0.1247"	"SFPQ,ANKHD1"
"gene_set_query"	"517"	"SRY"	"0.1254"	"Enrichr Queries,0.1254"	"TCF7L2,EGR1,KLF5,NR2E3"
"gene_set_query"	"518"	"SOX15"	"0.1265"	"ARCHS4 Coexpression,0.1265"	"KLF5,UPP1"
"gene_set_query"	"519"	"HOXC11"	"0.1268"	"Enrichr Queries,0.1268"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"520"	"NFYB"	"0.1271"	"ENCODE ChIP-seq,0.1271"	"KLF5,RPN2,RIF1,MAN1A2,IL10RA,RANBP10,PCGF1,HIST1H3B"
"gene_set_query"	"521"	"NPAS3"	"0.1276"	"GTEx Coexpression,0.1276"	"PPP2CB"
"gene_set_query"	"522"	"ZNF232"	"0.1282"	"Enrichr Queries,0.1282"	"TCF7L2,EGR1,LPAR1,UPP1"
"gene_set_query"	"523"	"NKRF"	"0.1284"	"ARCHS4 Coexpression,0.1284"	"SFPQ,HNRNPD"
"gene_set_query"	"524"	"LHX8"	"0.1288"	"GTEx Coexpression,0.1288"	"CORT"
"gene_set_query"	"525"	"NR3C2"	"0.1289"	"Enrichr Queries,0.1289"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"526"	"SOX21"	"0.129"	"ARCHS4 Coexpression,0.129"	"MBNL1,HNRNPD"
"gene_set_query"	"527"	"KLF7"	"0.1294"	"GTEx Coexpression,0.1294"	"MBNL1"
"gene_set_query"	"528"	"MEOX2"	"0.1296"	"Enrichr Queries,0.1296"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"529"	"THAP4"	"0.1301"	"GTEx Coexpression,0.1301"	"COQ9"
"gene_set_query"	"530"	"STAT1"	"0.1302"	"ARCHS4 Coexpression,0.1302"	"MBNL1,IL10RA"
"gene_set_query"	"531"	"PAX7"	"0.1303"	"Enrichr Queries,0.1303"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"532"	"CHAMP1"	"0.1308"	"ARCHS4 Coexpression,0.1308"	"SFPQ,HNRNPD"
"gene_set_query"	"533"	"HEYL"	"0.1313"	"GTEx Coexpression,0.1313"	"PLA2G5"
"gene_set_query"	"534"	"YBX1"	"0.1314"	"ARCHS4 Coexpression,0.1314"	"SFPQ,HNRNPD"
"gene_set_query"	"535"	"SALL3"	"0.1319"	"GTEx Coexpression,0.1319"	"PPP2CB"
"gene_set_query"	"536"	"ZNF415"	"0.1321"	"ARCHS4 Coexpression,0.1321"	"ABCC1,P4HB"
"gene_set_query"	"537"	"NPAS2"	"0.1325"	"Enrichr Queries,0.1325"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"538"	"AEBP1"	"0.1325"	"GTEx Coexpression,0.1325"	"MBNL1"
"gene_set_query"	"539"	"ZNF496"	"0.1327"	"ARCHS4 Coexpression,0.1327"	"SFPQ,HNRNPD"
"gene_set_query"	"540"	"SETBP1"	"0.1332"	"GTEx Coexpression,0.1332"	"MBNL1"
"gene_set_query"	"541"	"PKNOX2"	"0.1332"	"Enrichr Queries,0.1332"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"542"	"HMX2"	"0.1333"	"ARCHS4 Coexpression,0.1333"	"SFPQ,HNRNPD"
"gene_set_query"	"543"	"HOXD4"	"0.1338"	"GTEx Coexpression,0.1338"	"TCF7L2"
"gene_set_query"	"544"	"FOXE1"	"0.1339"	"ARCHS4 Coexpression,0.1339"	"ABCC1,KLF5"
"gene_set_query"	"545"	"ZNF789"	"0.1344"	"GTEx Coexpression,0.1344"	"SFPQ"
"gene_set_query"	"546"	"ZNF439"	"0.135"	"GTEx Coexpression,0.135"	"SFPQ"
"gene_set_query"	"547"	"NFATC1"	"0.1351"	"ARCHS4 Coexpression,0.1351"	"MBNL1,IL10RA"
"gene_set_query"	"548"	"ZNF189"	"0.1353"	"Enrichr Queries,0.1353"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"549"	"ZKSCAN8"	"0.1357"	"ARCHS4 Coexpression,0.1357"	"SFPQ,FUBP1"
"gene_set_query"	"550"	"HOXD3"	"0.1363"	"GTEx Coexpression,0.1363"	"TCF7L2"
"gene_set_query"	"551"	"TBX1"	"0.1368"	"Enrichr Queries,0.1368"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"552"	"POU4F3"	"0.1369"	"GTEx Coexpression,0.1369"	"MBNL1"
"gene_set_query"	"553"	"HOXC13"	"0.1375"	"Enrichr Queries,0.1375"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"554"	"ZNF668"	"0.1375"	"GTEx Coexpression,0.1375"	"PCGF1"
"gene_set_query"	"555"	"SP140L"	"0.1376"	"ARCHS4 Coexpression,0.1376"	"MBNL1,IL10RA"
"gene_set_query"	"556"	"RUNX3"	"0.138"	"ReMap ChIP-seq,0.138"	"MBNL1,IL10RA,LPAR1,HIST1H3B"
"gene_set_query"	"557"	"HEY2"	"0.1381"	"GTEx Coexpression,0.1381"	"MBNL1"
"gene_set_query"	"558"	"SATB2"	"0.1382"	"Enrichr Queries,0.1382"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"559"	"ZNF768"	"0.1388"	"GTEx Coexpression,0.1388"	"COQ9"
"gene_set_query"	"560"	"MIXL1"	"0.1389"	"Enrichr Queries,0.1389"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"561"	"THAP3"	"0.1394"	"GTEx Coexpression,0.1394"	"PCGF1"
"gene_set_query"	"562"	"THRB"	"0.1396"	"Enrichr Queries,0.1396"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"563"	"LHX9"	"0.14"	"GTEx Coexpression,0.14"	"PLA2G5"
"gene_set_query"	"564"	"SPIC"	"0.14"	"ARCHS4 Coexpression,0.14"	"LPAR1,UPP1"
"gene_set_query"	"565"	"SPI1"	"0.1402"	"Literature ChIP-seq,0.1402"	"PPP2CB,ABCC1,MBNL1,SFPQ,RPN2,FUBP1,LIMD1,ANKHD1"
"gene_set_query"	"566"	"ONECUT1"	"0.1403"	"Enrichr Queries,0.1403"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"567"	"ZNF853"	"0.1406"	"GTEx Coexpression,0.1406"	"PPP2CB"
"gene_set_query"	"568"	"RUNX2"	"0.1407"	"ARCHS4 Coexpression,0.1407"	"MBNL1,IL10RA"
"gene_set_query"	"569"	"SIM1"	"0.141"	"Enrichr Queries,0.141"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"570"	"TSHZ2"	"0.1413"	"GTEx Coexpression,0.1413"	"TCF7L2"
"gene_set_query"	"571"	"HOXA4"	"0.1419"	"GTEx Coexpression,0.1419"	"ABCC1"
"gene_set_query"	"572"	"CBX2"	"0.1419"	"ARCHS4 Coexpression,0.1419"	"SFPQ,HNRNPD"
"gene_set_query"	"573"	"ZNF737"	"0.1425"	"GTEx Coexpression,0.1425"	"FUBP1"
"gene_set_query"	"574"	"ZNF543"	"0.1425"	"ARCHS4 Coexpression,0.1425"	"P4HB"
"gene_set_query"	"575"	"OSR1"	"0.1431"	"ARCHS4 Coexpression,0.1431"	"LPAR1"
"gene_set_query"	"576"	"ZNF577"	"0.1431"	"GTEx Coexpression,0.1431"	"SFPQ"
"gene_set_query"	"577"	"ZNF845"	"0.1437"	"ARCHS4 Coexpression,0.1437"	"RIF1"
"gene_set_query"	"578"	"SNAI2"	"0.1439"	"Enrichr Queries,0.1439"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"579"	"ZNF654"	"0.1443"	"ARCHS4 Coexpression,0.1443"	"RIF1"
"gene_set_query"	"580"	"LMX1B"	"0.1446"	"Enrichr Queries,0.1446"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"581"	"BATF"	"0.1448"	"ReMap ChIP-seq,0.1448"	"MBNL1,IL10RA,PCGF1,HIST1H3B"
"gene_set_query"	"582"	"ZNF362"	"0.145"	"GTEx Coexpression,0.145"	"MBNL1"
"gene_set_query"	"583"	"ZNF780A"	"0.1453"	"Enrichr Queries,0.1453"	"TCF7L2,EGR1,MBNL1,MAN1A2"
"gene_set_query"	"584"	"ZNF407"	"0.1456"	"ARCHS4 Coexpression,0.1456"	"MBNL1"
"gene_set_query"	"585"	"ZNF526"	"0.1456"	"GTEx Coexpression,0.1456"	"PCGF1"
"gene_set_query"	"586"	"ZFPM2"	"0.146"	"Enrichr Queries,0.146"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"587"	"DR1"	"0.1462"	"ARCHS4 Coexpression,0.1462"	"MBNL1"
"gene_set_query"	"588"	"REPIN1"	"0.1469"	"GTEx Coexpression,0.1469"	"COQ9"
"gene_set_query"	"589"	"ZFP37"	"0.1474"	"ARCHS4 Coexpression,0.1474"	"P4HB"
"gene_set_query"	"590"	"PLAG1"	"0.1474"	"Enrichr Queries,0.1474"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"591"	"SP9"	"0.1475"	"GTEx Coexpression,0.1475"	"CORT"
"gene_set_query"	"592"	"ZBTB14"	"0.148"	"ARCHS4 Coexpression,0.148"	"MBNL1"
"gene_set_query"	"593"	"ZNF274"	"0.1481"	"GTEx Coexpression,0.1481"	"ANKHD1"
"gene_set_query"	"594"	"JUNB"	"0.1481"	"ReMap ChIP-seq,0.1481"	"IL10RA,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"595"	"ZNF714"	"0.1493"	"ARCHS4 Coexpression,0.1493"	"P4HB"
"gene_set_query"	"596"	"ZNF582"	"0.1493"	"GTEx Coexpression,0.1493"	"KLF5"
"gene_set_query"	"597"	"ZNF814"	"0.1499"	"ARCHS4 Coexpression,0.1499"	"P4HB"
"gene_set_query"	"598"	"BHLHE41"	"0.15"	"GTEx Coexpression,0.15"	"PPP2CB"
"gene_set_query"	"599"	"PRDM16"	"0.1503"	"Enrichr Queries,0.1503"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"600"	"ZNF180"	"0.1505"	"ARCHS4 Coexpression,0.1505"	"P4HB"
"gene_set_query"	"601"	"ZNF3"	"0.1506"	"GTEx Coexpression,0.1506"	"ANKHD1"
"gene_set_query"	"602"	"FOXI1"	"0.151"	"Enrichr Queries,0.151"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"603"	"ZNF816"	"0.1511"	"ARCHS4 Coexpression,0.1511"	"P4HB"
"gene_set_query"	"604"	"ZNF660"	"0.1512"	"GTEx Coexpression,0.1512"	"FUBP1"
"gene_set_query"	"605"	"ZNF235"	"0.1517"	"ARCHS4 Coexpression,0.1517"	"P4HB"
"gene_set_query"	"606"	"ONECUT3"	"0.1524"	"Enrichr Queries,0.1524"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"607"	"FOXP3"	"0.1524"	"Literature ChIP-seq,0.1524"	"MBNL1,NR2E3"
"gene_set_query"	"608"	"ZNF257"	"0.1525"	"GTEx Coexpression,0.1525"	"HNRNPD"
"gene_set_query"	"609"	"ZNF484"	"0.1529"	"ARCHS4 Coexpression,0.1529"	"P4HB"
"gene_set_query"	"610"	"MLX"	"0.1531"	"GTEx Coexpression,0.1531"	"PCGF1"
"gene_set_query"	"611"	"ZNF704"	"0.1531"	"Enrichr Queries,0.1531"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"612"	"MTERF1"	"0.1536"	"ARCHS4 Coexpression,0.1536"	"P4HB"
"gene_set_query"	"613"	"ZNF561"	"0.1537"	"GTEx Coexpression,0.1537"	"KLF5"
"gene_set_query"	"614"	"YY2"	"0.1548"	"ARCHS4 Coexpression,0.1548"	"RIF1"
"gene_set_query"	"615"	"KLF9"	"0.1549"	"ReMap ChIP-seq,0.1549"	"TCF7L2,EGR1,P4HB,HIST1H3B"
"gene_set_query"	"616"	"ZNF573"	"0.1549"	"GTEx Coexpression,0.1549"	"RIF1"
"gene_set_query"	"617"	"ZNF594"	"0.1554"	"ARCHS4 Coexpression,0.1554"	"P4HB"
"gene_set_query"	"618"	"SIX3"	"0.1556"	"GTEx Coexpression,0.1556"	"CORT"
"gene_set_query"	"619"	"ZNF701"	"0.1566"	"ARCHS4 Coexpression,0.1566"	"P4HB"
"gene_set_query"	"620"	"ZNF304"	"0.1567"	"Enrichr Queries,0.1567"	"TCF7L2,EGR1,LPAR1,UPP1"
"gene_set_query"	"621"	"TSC22D1"	"0.1568"	"GTEx Coexpression,0.1568"	"PPP2CB"
"gene_set_query"	"622"	"RFX4"	"0.1574"	"Enrichr Queries,0.1574"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"623"	"ZNF618"	"0.1581"	"Enrichr Queries,0.1581"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"624"	"ZNF141"	"0.1591"	"ARCHS4 Coexpression,0.1591"	"P4HB"
"gene_set_query"	"625"	"ZNF514"	"0.1593"	"GTEx Coexpression,0.1593"	"FUBP1"
"gene_set_query"	"626"	"NR2F2"	"0.1595"	"Enrichr Queries,0.1595"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"627"	"ZNF710"	"0.1599"	"GTEx Coexpression,0.1599"	"P4HB"
"gene_set_query"	"628"	"ARNT2"	"0.1603"	"Enrichr Queries,0.1603"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"629"	"ZNF433"	"0.1603"	"ARCHS4 Coexpression,0.1603"	"P4HB"
"gene_set_query"	"630"	"ZNF418"	"0.1609"	"ARCHS4 Coexpression,0.1609"	"P4HB"
"gene_set_query"	"631"	"ISL1"	"0.161"	"Enrichr Queries,0.161"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"632"	"ALX1"	"0.1612"	"GTEx Coexpression,0.1612"	"EGFR"
"gene_set_query"	"633"	"SIX5"	"0.1616"	"ReMap ChIP-seq,0.1616"	"RANBP10,PCGF1,P4HB,HIST1H3B"
